hamparan,x_m,y_m,lon,lat,elev_m,lereng_deg,lereng_persen,arah_hadap_deg,akumulasi_sel,tangkapan_ha
H1,-364.48,-211.15,107.9082657,-7.1881036,704.21,2.24,3.9,113.3,1,0.002
H1,-359.74,-211.15,107.9083086,-7.1881036,704.04,2.41,4.2,108.8,1,0.002
H1,-355.0,-211.15,107.9083515,-7.1881036,703.81,2.58,4.5,105.2,2,0.004
H1,-350.26,-211.15,107.9083944,-7.1881036,703.56,2.73,4.8,102.6,3,0.007
H1,-345.52,-211.15,107.9084374,-7.1881036,703.31,2.81,4.9,100.8,4,0.009
H1,-340.78,-211.15,107.9084803,-7.1881036,703.06,2.8,4.9,99.6,5,0.011
H1,-336.04,-211.15,107.9085232,-7.1881036,702.81,2.68,4.7,98.4,6,0.013
H1,-331.3,-211.15,107.9085661,-7.1881036,702.56,2.44,4.3,97.0,7,0.016
H1,-326.56,-211.15,107.908609,-7.1881036,702.31,2.09,3.7,94.8,8,0.018
H1,-321.82,-211.15,107.9086519,-7.1881036,702.06,1.66,2.9,90.8,9,0.02
H1,-317.08,-211.15,107.9086948,-7.1881036,702.0,1.2,2.1,82.5,10,0.022
H1,-312.34,-211.15,107.9087378,-7.1881036,702.0,0.78,1.4,62.6,1,0.002
H1,-307.6,-211.15,107.9087807,-7.1881036,702.0,0.63,1.1,20.8,1134,2.548
H1,-302.86,-211.15,107.9088236,-7.1881036,702.0,0.85,1.5,346.1,5,0.011
H1,-298.12,-211.15,107.9088665,-7.1881036,702.05,1.21,2.1,332.1,3,0.007
H1,-293.38,-211.15,107.9089094,-7.1881036,702.13,1.55,2.7,326.9,3,0.007
H1,-288.64,-211.15,107.9089523,-7.1881036,702.21,1.83,3.2,325.2,3,0.007
H1,-283.9,-211.15,107.9089953,-7.1881036,702.28,2.02,3.5,325.2,3,0.007
H1,-279.16,-211.15,107.9090382,-7.1881036,702.43,2.12,3.7,326.3,3,0.007
H1,-274.42,-211.15,107.9090811,-7.1881036,702.6,2.12,3.7,328.0,4,0.009
H1,-269.68,-211.15,107.909124,-7.1881036,702.78,2.05,3.6,330.4,4,0.009
H1,-264.94,-211.15,107.9091669,-7.1881036,702.95,1.91,3.3,333.2,3,0.007
H1,-260.2,-211.15,107.9092098,-7.1881036,703.0,1.74,3.0,336.7,3,0.007
H1,-255.46,-211.15,107.9092527,-7.1881036,703.0,1.54,2.7,341.3,1,0.002
H1,-250.72,-211.15,107.9092957,-7.1881036,703.0,1.34,2.3,348.5,2,0.004
H1,-208.06,-211.15,107.9096819,-7.1881036,701.15,5.15,9.0,94.8,6,0.013
H1,-203.32,-211.15,107.9097248,-7.1881036,700.66,5.35,9.4,97.6,7,0.016
H1,-198.58,-211.15,107.9097677,-7.1881036,700.16,5.38,9.4,100.6,8,0.018
H1,-193.84,-211.15,107.9098106,-7.1881036,699.66,5.3,9.3,104.1,9,0.02
H1,-189.1,-211.15,107.9098536,-7.1881036,699.16,5.15,9.0,108.3,10,0.022
H1,-184.36,-211.15,107.9098965,-7.1881036,698.78,4.96,8.7,113.5,10,0.022
H1,-179.62,-211.15,107.9099394,-7.1881036,698.45,4.74,8.3,119.9,10,0.022
H1,-174.88,-211.15,107.9099823,-7.1881036,698.13,4.53,7.9,127.9,22,0.049
H1,-170.14,-211.15,107.9100252,-7.1881036,697.8,4.36,7.6,137.6,16,0.036
H1,-165.4,-211.15,107.9100681,-7.1881036,697.65,4.27,7.5,148.7,15,0.034
H1,-160.66,-211.15,107.9101111,-7.1881036,697.57,4.3,7.5,160.7,3074,6.906
H1,-155.92,-211.15,107.910154,-7.1881036,697.5,4.46,7.8,172.4,18,0.04
H1,-151.18,-211.15,107.9101969,-7.1881036,697.43,4.72,8.3,182.5,16,0.036
H1,-146.44,-211.15,107.9102398,-7.1881036,697.57,5.02,8.8,190.5,31,0.07
H1,-108.52,-211.15,107.9105831,-7.1881036,698.59,2.62,4.6,172.0,2,0.004
H1,-103.78,-211.15,107.910626,-7.1881036,698.41,2.18,3.8,159.8,1,0.002
H1,-99.04,-211.15,107.910669,-7.1881036,698.24,1.81,3.2,147.7,4,0.009
H1,-94.3,-211.15,107.9107119,-7.1881036,698.06,1.47,2.6,136.9,7,0.016
H1,-89.56,-211.15,107.9107548,-7.1881036,698.0,1.13,2.0,127.1,1,0.002
H1,-84.82,-211.15,107.9107977,-7.1881036,698.0,0.79,1.4,116.0,1,0.002
H1,-80.08,-211.15,107.9108406,-7.1881036,698.0,0.5,0.9,97.5,1,0.002
H1,-75.34,-211.15,107.9108835,-7.1881036,698.0,0.35,0.6,60.5,1,0.002
H1,-70.6,-211.15,107.9109264,-7.1881036,698.0,0.4,0.7,22.0,1,0.002
H1,-65.86,-211.15,107.9109694,-7.1881036,698.0,0.55,1.0,5.9,1,0.002
H1,-392.92,-215.86,107.9080082,-7.1881462,704.92,1.4,2.4,141.4,2,0.004
H1,-388.18,-215.86,107.9080511,-7.1881462,704.68,1.64,2.9,136.0,3,0.007
H1,-383.44,-215.86,107.908094,-7.1881462,704.44,1.82,3.2,133.1,4,0.009
H1,-378.7,-215.86,107.9081369,-7.1881462,704.25,1.95,3.4,130.8,5,0.011
H1,-373.96,-215.86,107.9081799,-7.1881462,704.16,2.05,3.6,128.1,4,0.009
H1,-369.22,-215.86,107.9082228,-7.1881462,704.14,2.15,3.7,124.5,4,0.009
H1,-364.48,-215.86,107.9082657,-7.1881462,704.14,2.27,4.0,120.3,3,0.007
H1,-359.74,-215.86,107.9083086,-7.1881462,704.1,2.43,4.2,116.1,2,0.004
H1,-355.0,-215.86,107.9083515,-7.1881462,703.98,2.6,4.5,112.5,1,0.002
H1,-350.26,-215.86,107.9083944,-7.1881462,703.77,2.75,4.8,109.7,1,0.002
H1,-345.52,-215.86,107.9084374,-7.1881462,703.5,2.82,4.9,107.5,2,0.004
H1,-340.78,-215.86,107.9084803,-7.1881462,703.18,2.79,4.9,105.8,3,0.007
H1,-336.04,-215.86,107.9085232,-7.1881462,702.86,2.63,4.6,104.3,4,0.009
H1,-331.3,-215.86,107.9085661,-7.1881462,702.54,2.36,4.1,102.6,5,0.011
H1,-326.56,-215.86,107.908609,-7.1881462,702.26,1.97,3.4,100.4,6,0.013
H1,-321.82,-215.86,107.9086519,-7.1881462,702.04,1.51,2.6,97.0,7,0.016
H1,-317.08,-215.86,107.9086948,-7.1881462,701.9,1.0,1.8,90.4,8,0.018
H1,-312.34,-215.86,107.9087378,-7.1881462,701.86,0.53,0.9,71.2,9,0.02
H1,-307.6,-215.86,107.9087807,-7.1881462,701.9,0.35,0.6,2.8,1124,2.525
H1,-302.86,-215.86,107.9088236,-7.1881462,702.02,0.66,1.2,321.3,2,0.004
H1,-298.12,-215.86,107.9088665,-7.1881462,702.2,1.03,1.8,311.7,2,0.004
H1,-293.38,-215.86,107.9089094,-7.1881462,702.43,1.34,2.3,309.2,2,0.004
H1,-288.64,-215.86,107.9089523,-7.1881462,702.66,1.55,2.7,309.4,2,0.004
H1,-283.9,-215.86,107.9089953,-7.1881462,702.88,1.67,2.9,310.9,2,0.004
H1,-279.16,-215.86,107.9090382,-7.1881462,703.02,1.69,3.0,313.3,2,0.004
H1,-274.42,-215.86,107.9090811,-7.1881462,703.11,1.64,2.9,316.6,2,0.004
H1,-269.68,-215.86,107.909124,-7.1881462,703.15,1.52,2.7,320.6,3,0.007
H1,-264.94,-215.86,107.9091669,-7.1881462,703.14,1.36,2.4,325.5,3,0.007
H1,-260.2,-215.86,107.9092098,-7.1881462,703.1,1.19,2.1,331.2,2,0.004
H1,-203.32,-215.86,107.9097248,-7.1881462,700.71,5.63,9.9,100.4,8,0.018
H1,-198.58,-215.86,107.9097677,-7.1881462,700.16,5.68,9.9,102.5,9,0.02
H1,-193.84,-215.86,107.9098106,-7.1881462,699.64,5.62,9.8,105.2,10,0.022
H1,-189.1,-215.86,107.9098536,-7.1881462,699.16,5.49,9.6,108.5,11,0.025
H1,-184.36,-215.86,107.9098965,-7.1881462,698.69,5.32,9.3,112.8,11,0.025
H1,-179.62,-215.86,107.9099394,-7.1881462,698.24,5.12,9.0,118.3,11,0.025
H1,-174.88,-215.86,107.9099823,-7.1881462,697.81,4.9,8.6,125.2,11,0.025
H1,-170.14,-215.86,107.9100252,-7.1881462,697.41,4.68,8.2,133.8,23,0.052
H1,-165.4,-215.86,107.9100681,-7.1881462,697.06,4.53,7.9,144.2,17,0.038
H1,-160.66,-215.86,107.9101111,-7.1881462,696.76,4.47,7.8,156.0,3090,6.942
H1,-89.56,-215.86,107.9107548,-7.1881462,698.02,1.27,2.2,153.6,8,0.018
H1,-84.82,-215.86,107.9107977,-7.1881462,698.03,0.96,1.7,153.5,2,0.004
H1,-80.08,-215.86,107.9108406,-7.1881462,698.06,0.67,1.2,157.6,2,0.004
H1,-75.34,-215.86,107.9108835,-7.1881462,698.09,0.41,0.7,167.5,1,0.002
H1,-70.6,-215.86,107.9109264,-7.1881462,698.08,0.2,0.3,191.6,1,0.002
H1,-392.92,-220.57,107.9080082,-7.1881888,704.84,1.67,2.9,145.6,3,0.007
H1,-388.18,-220.57,107.9080511,-7.1881888,704.55,1.84,3.2,139.7,3,0.007
H1,-383.44,-220.57,107.908094,-7.1881888,704.27,1.97,3.4,136.2,4,0.009
H1,-378.7,-220.57,107.9081369,-7.1881888,704.05,2.06,3.6,133.9,5,0.011
H1,-373.96,-220.57,107.9081799,-7.1881888,703.97,2.14,3.7,131.8,6,0.013
H1,-369.22,-220.57,107.9082228,-7.1881888,703.99,2.23,3.9,129.3,5,0.011
H1,-364.48,-220.57,107.9082657,-7.1881888,704.04,2.37,4.1,126.2,5,0.011
H1,-359.74,-220.57,107.9083086,-7.1881888,704.04,2.54,4.4,122.9,4,0.009
H1,-355.0,-220.57,107.9083515,-7.1881888,703.93,2.7,4.7,119.8,3,0.007
H1,-350.26,-220.57,107.9083944,-7.1881888,703.71,2.83,4.9,117.2,2,0.004
H1,-345.52,-220.57,107.9084374,-7.1881888,703.43,2.86,5.0,114.9,1,0.002
H1,-340.78,-220.57,107.9084803,-7.1881888,703.11,2.78,4.9,112.9,1,0.002
H1,-336.04,-220.57,107.9085232,-7.1881888,702.79,2.58,4.5,111.0,1,0.002
H1,-331.3,-220.57,107.9085661,-7.1881888,702.5,2.25,3.9,108.9,2,0.004
H1,-326.56,-220.57,107.908609,-7.1881888,702.25,1.83,3.2,106.6,3,0.007
H1,-321.82,-220.57,107.9086519,-7.1881888,702.04,1.35,2.4,103.8,4,0.009
H1,-317.08,-220.57,107.9086948,-7.1881888,701.9,0.85,1.5,99.7,5,0.011
H1,-312.34,-220.57,107.9087378,-7.1881888,701.83,0.34,0.6,88.3,6,0.013
H1,-307.6,-220.57,107.9087807,-7.1881888,701.85,0.18,0.3,316.9,1116,2.507
H1,-302.86,-220.57,107.9088236,-7.1881888,701.96,0.59,1.0,293.2,1,0.002
H1,-298.12,-220.57,107.9088665,-7.1881888,702.17,0.95,1.7,289.5,1,0.002
H1,-293.38,-220.57,107.9089094,-7.1881888,702.45,1.21,2.1,288.7,1,0.002
H1,-288.64,-220.57,107.9089523,-7.1881888,702.73,1.37,2.4,289.3,1,0.002
H1,-283.9,-220.57,107.9089953,-7.1881888,702.96,1.42,2.5,290.9,1,0.002
H1,-279.16,-220.57,107.9090382,-7.1881888,703.09,1.39,2.4,293.6,1,0.002
H1,-274.42,-220.57,107.9090811,-7.1881888,703.12,1.28,2.2,297.4,1,0.002
H1,-269.68,-220.57,107.909124,-7.1881888,703.09,1.12,2.0,302.6,1,0.002
H1,-203.32,-220.57,107.9097248,-7.1881888,700.65,5.87,10.3,103.5,9,0.02
H1,-198.58,-220.57,107.9097677,-7.1881888,700.14,5.94,10.4,105.0,10,0.022
H1,-193.84,-220.57,107.9098106,-7.1881888,699.65,5.91,10.3,106.9,11,0.025
H1,-189.1,-220.57,107.9098536,-7.1881888,699.17,5.81,10.2,109.5,12,0.027
H1,-184.36,-220.57,107.9098965,-7.1881888,698.67,5.67,9.9,112.9,12,0.027
H1,-179.62,-220.57,107.9099394,-7.1881888,698.16,5.48,9.6,117.4,12,0.027
H1,-174.88,-220.57,107.9099823,-7.1881888,697.66,5.24,9.2,123.1,12,0.027
H1,-75.34,-220.57,107.9108835,-7.1881888,698.02,1.13,2.0,186.3,2,0.004
H1,-70.6,-220.57,107.9109264,-7.1881888,698.01,0.93,1.6,196.1,3,0.007
H1,-392.92,-225.28,107.9080082,-7.1882314,704.71,1.9,3.3,150.2,2,0.004
H1,-388.18,-225.28,107.9080511,-7.1882314,704.45,2.0,3.5,143.8,4,0.009
H1,-383.44,-225.28,107.908094,-7.1882314,704.19,2.08,3.6,139.4,4,0.009
H1,-378.7,-225.28,107.9081369,-7.1882314,703.99,2.15,3.8,136.6,5,0.011
H1,-373.96,-225.28,107.9081799,-7.1882314,703.91,2.24,3.9,134.5,6,0.013
H1,-369.22,-225.28,107.9082228,-7.1882314,703.91,2.37,4.1,132.5,7,0.016
H1,-364.48,-225.28,107.9082657,-7.1882314,703.93,2.53,4.4,130.5,6,0.013
H1,-359.74,-225.28,107.9083086,-7.1882314,703.89,2.71,4.7,128.2,6,0.013
H1,-355.0,-225.28,107.9083515,-7.1882314,703.75,2.86,5.0,126.0,5,0.011
H1,-350.26,-225.28,107.9083944,-7.1882314,703.51,2.95,5.1,123.8,4,0.009
H1,-345.52,-225.28,107.9084374,-7.1882314,703.21,2.92,5.1,121.8,3,0.007
H1,-340.78,-225.28,107.9084803,-7.1882314,702.91,2.76,4.8,119.8,2,0.004
H1,-336.04,-225.28,107.9085232,-7.1882314,702.62,2.49,4.3,117.7,2,0.004
H1,-331.3,-225.28,107.9085661,-7.1882314,702.39,2.11,3.7,115.5,1,0.002
H1,-326.56,-225.28,107.908609,-7.1882314,702.2,1.67,2.9,113.2,2,0.004
H1,-321.82,-225.28,107.9086519,-7.1882314,702.04,1.19,2.1,110.8,3,0.007
H1,-317.08,-225.28,107.9086948,-7.1882314,701.93,0.71,1.2,109.3,4,0.009
H1,-312.34,-225.28,107.9087378,-7.1882314,701.86,0.24,0.4,113.8,5,0.011
H1,-307.6,-225.28,107.9087807,-7.1882314,701.86,0.21,0.4,265.2,1110,2.494
H1,-302.86,-225.28,107.9088236,-7.1882314,701.95,0.6,1.0,271.9,9,0.02
H1,-298.12,-225.28,107.9088665,-7.1882314,702.12,0.93,1.6,271.7,8,0.018
H1,-293.38,-225.28,107.9089094,-7.1882314,702.36,1.17,2.0,271.1,7,0.016
H1,-288.64,-225.28,107.9089523,-7.1882314,702.61,1.32,2.3,271.0,6,0.013
H1,-283.9,-225.28,107.9089953,-7.1882314,702.82,1.37,2.4,271.6,5,0.011
H1,-279.16,-225.28,107.9090382,-7.1882314,702.95,1.31,2.3,273.1,4,0.009
H1,-203.32,-225.28,107.9097248,-7.1882314,700.47,6.08,10.7,106.2,7,0.016
H1,-198.58,-225.28,107.9097677,-7.1882314,699.99,6.16,10.8,107.3,8,0.018
H1,-193.84,-225.28,107.9098106,-7.1882314,699.53,6.16,10.8,108.8,9,0.02
H1,-392.92,-229.98,107.9080082,-7.1882739,704.54,2.1,3.7,154.7,2,0.004
H1,-388.18,-229.98,107.9080511,-7.1882739,704.36,2.14,3.7,148.3,3,0.007
H1,-383.44,-229.98,107.908094,-7.1882739,704.18,2.18,3.8,143.2,5,0.011
H1,-378.7,-229.98,107.9081369,-7.1882739,704.02,2.26,3.9,139.4,5,0.011
H1,-373.96,-229.98,107.9081799,-7.1882739,703.92,2.37,4.1,136.6,6,0.013
H1,-369.22,-229.98,107.9082228,-7.1882739,703.86,2.54,4.4,134.7,7,0.016
H1,-364.48,-229.98,107.9082657,-7.1882739,703.8,2.73,4.8,133.2,8,0.018
H1,-359.74,-229.98,107.9083086,-7.1882739,703.68,2.91,5.1,131.7,7,0.016
H1,-355.0,-229.98,107.9083515,-7.1882739,703.48,3.02,5.3,130.3,7,0.016
H1,-350.26,-229.98,107.9083944,-7.1882739,703.2,3.04,5.3,128.8,6,0.013
H1,-345.52,-229.98,107.9084374,-7.1882739,702.9,2.93,5.1,127.2,5,0.011
H1,-340.78,-229.98,107.9084803,-7.1882739,702.61,2.69,4.7,125.6,4,0.009
H1,-336.04,-229.98,107.9085232,-7.1882739,702.39,2.33,4.1,123.7,3,0.007
H1,-331.3,-229.98,107.9085661,-7.1882739,702.23,1.91,3.3,121.6,3,0.007
H1,-326.56,-229.98,107.908609,-7.1882739,702.11,1.46,2.5,119.4,1,0.002
H1,-321.82,-229.98,107.9086519,-7.1882739,702.03,1.01,1.8,117.4,1,0.002
H1,-317.08,-229.98,107.9086948,-7.1882739,701.97,0.58,1.0,117.9,2,0.004
H1,-312.34,-229.98,107.9087378,-7.1882739,701.93,0.19,0.3,138.8,965,2.168
H1,-298.12,-229.98,107.9088665,-7.1882739,702.06,0.9,1.6,262.3,10,0.022
H1,-293.38,-229.98,107.9089094,-7.1882739,702.2,1.15,2.0,261.7,9,0.02
H1,-283.9,-229.98,107.9089953,-7.1882739,702.53,1.39,2.4,261.3,7,0.016
H1,-392.92,-234.69,107.9080082,-7.1883165,704.33,2.25,3.9,158.3,1,0.002
H1,-388.18,-234.69,107.9080511,-7.1883165,704.26,2.26,3.9,152.7,3,0.007
H1,-383.44,-234.69,107.908094,-7.1883165,704.17,2.29,4.0,147.1,4,0.009
H1,-378.7,-234.69,107.9081369,-7.1883165,704.06,2.38,4.2,142.3,6,0.013
H1,-373.96,-234.69,107.9081799,-7.1883165,703.95,2.53,4.4,138.6,6,0.013
H1,-369.22,-234.69,107.9082228,-7.1883165,703.81,2.72,4.8,136.2,7,0.016
H1,-350.26,-234.69,107.9083944,-7.1883165,702.85,3.05,5.3,132.0,8,0.018
H1,-345.52,-234.69,107.9084374,-7.1883165,702.56,2.84,5.0,131.0,7,0.016
H1,-340.78,-234.69,107.9084803,-7.1883165,702.31,2.51,4.4,129.9,6,0.013
H1,-336.04,-234.69,107.9085232,-7.1883165,702.15,2.09,3.7,128.4,5,0.011
H1,-331.3,-234.69,107.9085661,-7.1883165,702.06,1.65,2.9,126.6,4,0.009
H1,-326.56,-234.69,107.908609,-7.1883165,702.03,1.2,2.1,124.5,4,0.009
H1,-321.82,-234.69,107.9086519,-7.1883165,702.02,0.79,1.4,122.7,2,0.004
H1,-317.08,-234.69,107.9086948,-7.1883165,702.01,0.43,0.7,124.4,944,2.121
H1,-312.34,-234.69,107.9087378,-7.1883165,702.0,0.13,0.2,161.0,18,0.04
H1,-307.6,-234.69,107.9087807,-7.1883165,702.0,0.27,0.5,255.4,123,0.276
H1,-302.86,-234.69,107.9088236,-7.1883165,702.0,0.57,1.0,263.3,11,0.025
H1,-298.12,-234.69,107.9088665,-7.1883165,702.0,0.85,1.5,263.5,10,0.022
H1,-293.38,-234.69,107.9089094,-7.1883165,702.04,1.1,1.9,262.7,9,0.02
H1,-288.64,-234.69,107.9089523,-7.1883165,702.1,1.29,2.2,262.2,8,0.018
H1,-283.9,-234.69,107.9089953,-7.1883165,702.21,1.39,2.4,262.3,7,0.016
H1,-383.44,-239.4,107.908094,-7.1883591,704.11,2.39,4.2,150.4,4,0.009
H1,-378.7,-239.4,107.9081369,-7.1883591,704.04,2.5,4.4,144.8,5,0.011
H1,-373.96,-239.4,107.9081799,-7.1883591,703.91,2.68,4.7,140.3,7,0.016
H1,-369.22,-239.4,107.9082228,-7.1883591,703.7,2.88,5.0,137.2,7,0.016
H1,-364.48,-239.4,107.9082657,-7.1883591,703.43,3.06,5.3,135.5,8,0.018
H1,-359.74,-239.4,107.9083086,-7.1883591,703.14,3.14,5.5,134.6,9,0.02
H1,-355.0,-239.4,107.9083515,-7.1883591,702.82,3.1,5.4,134.2,10,0.022
H1,-350.26,-239.4,107.9083944,-7.1883591,702.52,2.92,5.1,133.8,9,0.02
H1,-345.52,-239.4,107.9084374,-7.1883591,702.27,2.61,4.6,133.4,9,0.02
H1,-340.78,-239.4,107.9084803,-7.1883591,702.07,2.21,3.9,132.7,8,0.018
H1,-336.04,-239.4,107.9085232,-7.1883591,701.96,1.76,3.1,131.6,7,0.016
H1,-331.3,-239.4,107.9085661,-7.1883591,701.93,1.31,2.3,129.9,6,0.013
H1,-326.56,-239.4,107.908609,-7.1883591,701.95,0.9,1.6,127.5,5,0.011
H1,-321.82,-239.4,107.9086519,-7.1883591,702.0,0.55,1.0,124.7,10,0.022
H1,-317.08,-239.4,107.9086948,-7.1883591,702.03,0.24,0.4,124.0,941,2.114
H1,-307.6,-239.4,107.9087807,-7.1883591,702.04,0.3,0.5,279.3,111,0.249
H1,-302.86,-239.4,107.9088236,-7.1883591,702.01,0.57,1.0,278.4,11,0.025
H1,-298.12,-239.4,107.9088665,-7.1883591,701.96,0.83,1.4,276.6,10,0.022
H1,-293.38,-239.4,107.9089094,-7.1883591,701.92,1.07,1.9,275.2,9,0.02
H1,-288.64,-239.4,107.9089523,-7.1883591,701.91,1.26,2.2,274.3,8,0.018
H1,-283.9,-239.4,107.9089953,-7.1883591,701.98,1.38,2.4,273.7,7,0.016
H1,-383.44,-244.11,107.908094,-7.1884017,703.93,2.45,4.3,152.1,2,0.004
H1,-378.7,-244.11,107.9081369,-7.1884017,703.89,2.58,4.5,146.2,5,0.011
H1,-373.96,-244.11,107.9081799,-7.1884017,703.74,2.77,4.8,141.1,6,0.013
H1,-369.22,-244.11,107.9082228,-7.1884017,703.48,2.96,5.2,137.5,8,0.018
H1,-364.48,-244.11,107.9082657,-7.1884017,703.17,3.09,5.4,135.5,8,0.018
H1,-359.74,-244.11,107.9083086,-7.1884017,702.84,3.1,5.4,134.6,9,0.02
H1,-355.0,-244.11,107.9083515,-7.1884017,702.54,2.95,5.2,134.5,10,0.022
H1,-350.26,-244.11,107.9083944,-7.1884017,702.29,2.67,4.7,134.6,11,0.025
H1,-345.52,-244.11,107.9084374,-7.1884017,702.09,2.27,4.0,134.7,10,0.022
H1,-340.78,-244.11,107.9084803,-7.1884017,701.95,1.81,3.2,134.3,10,0.022
H1,-336.04,-244.11,107.9085232,-7.1884017,701.89,1.35,2.4,133.2,9,0.02
H1,-331.3,-244.11,107.9085661,-7.1884017,701.89,0.92,1.6,130.5,8,0.018
H1,-326.56,-244.11,107.908609,-7.1884017,701.92,0.56,1.0,125.1,15,0.034
H1,-321.82,-244.11,107.9086519,-7.1884017,701.96,0.27,0.5,112.7,913,2.051
H1,-317.08,-244.11,107.9086948,-7.1884017,702.0,0.08,0.1,46.1,17,0.038
H1,-307.6,-244.11,107.9087807,-7.1884017,702.02,0.46,0.8,306.4,99,0.222
H1,-302.86,-244.11,107.9088236,-7.1884017,702.0,0.7,1.2,300.0,40,0.09
H1,-298.12,-244.11,107.9088665,-7.1884017,701.95,0.96,1.7,296.4,32,0.072
H1,-293.38,-244.11,107.9089094,-7.1884017,701.91,1.19,2.1,294.3,27,0.061
H1,-288.64,-244.11,107.9089523,-7.1884017,701.9,1.38,2.4,292.8,21,0.047
H1,-283.9,-244.11,107.9089953,-7.1884017,701.98,1.47,2.6,291.5,17,0.038
H1,-383.44,-248.82,107.908094,-7.1884442,703.66,2.4,4.2,151.7,2,0.004
H1,-378.7,-248.82,107.9081369,-7.1884442,703.63,2.55,4.5,145.8,3,0.007
H1,-373.96,-248.82,107.9081799,-7.1884442,703.47,2.74,4.8,140.4,6,0.013
H1,-369.22,-248.82,107.9082228,-7.1884442,703.2,2.91,5.1,136.5,7,0.016
H1,-364.48,-248.82,107.9082657,-7.1884442,702.88,2.98,5.2,134.3,9,0.02
H1,-359.74,-248.82,107.9083086,-7.1884442,702.56,2.91,5.1,133.6,9,0.02
H1,-355.0,-248.82,107.9083515,-7.1884442,702.31,2.66,4.7,133.8,10,0.022
H1,-350.26,-248.82,107.9083944,-7.1884442,702.12,2.29,4.0,134.4,11,0.025
H1,-345.52,-248.82,107.9084374,-7.1884442,702.0,1.83,3.2,134.9,12,0.027
H1,-340.78,-248.82,107.9084803,-7.1884442,701.94,1.34,2.3,134.7,11,0.025
H1,-336.04,-248.82,107.9085232,-7.1884442,701.91,0.88,1.5,132.3,11,0.025
H1,-331.3,-248.82,107.9085661,-7.1884442,701.91,0.49,0.9,123.9,21,0.047
H1,-326.56,-248.82,107.908609,-7.1884442,701.92,0.22,0.4,92.7,880,1.977
H1,-321.82,-248.82,107.9086519,-7.1884442,701.94,0.21,0.4,19.9,17,0.038
H1,-317.08,-248.82,107.9086948,-7.1884442,701.95,0.36,0.6,347.0,16,0.036
H1,-307.6,-248.82,107.9087807,-7.1884442,701.96,0.76,1.3,321.6,53,0.119
H1,-302.86,-248.82,107.9088236,-7.1884442,701.96,1.02,1.8,315.3,5,0.011
H1,-298.12,-248.82,107.9088665,-7.1884442,701.97,1.29,2.2,311.6,7,0.016
H1,-293.38,-248.82,107.9089094,-7.1884442,702.0,1.52,2.7,309.8,4,0.009
H1,-288.64,-248.82,107.9089523,-7.1884442,702.06,1.67,2.9,308.7,5,0.011
H1,-283.9,-248.82,107.9089953,-7.1884442,702.17,1.71,3.0,307.9,3,0.007
H1,-279.16,-248.82,107.9090382,-7.1884442,702.34,1.62,2.8,306.9,4,0.009
H1,-383.44,-253.53,107.908094,-7.1884868,703.36,2.2,3.8,148.4,2,0.004
H1,-378.7,-253.53,107.9081369,-7.1884868,703.34,2.37,4.1,142.7,3,0.007
H1,-373.96,-253.53,107.9081799,-7.1884868,703.17,2.56,4.5,137.2,4,0.009
H1,-369.22,-253.53,107.9082228,-7.1884868,702.9,2.71,4.7,133.2,7,0.016
H1,-364.48,-253.53,107.9082657,-7.1884868,702.59,2.73,4.8,131.1,8,0.018
H1,-359.74,-253.53,107.9083086,-7.1884868,702.3,2.58,4.5,130.5,10,0.022
H1,-355.0,-253.53,107.9083515,-7.1884868,702.11,2.26,3.9,131.1,10,0.022
H1,-321.82,-253.53,107.9086519,-7.1884868,701.95,0.6,1.1,349.6,16,0.036
H1,-317.08,-253.53,107.9086948,-7.1884868,701.92,0.79,1.4,343.4,15,0.034
H1,-312.34,-253.53,107.9087378,-7.1884868,701.89,0.98,1.7,336.4,14,0.031
H1,-307.6,-253.53,107.9087807,-7.1884868,701.89,1.2,2.1,329.3,45,0.101
H1,-302.86,-253.53,107.9088236,-7.1884868,701.93,1.46,2.6,323.7,7,0.016
H1,-298.12,-253.53,107.9088665,-7.1884868,702.02,1.73,3.0,320.3,4,0.009
H1,-293.38,-253.53,107.9089094,-7.1884868,702.16,1.95,3.4,318.9,6,0.013
H1,-288.64,-253.53,107.9089523,-7.1884868,702.33,2.05,3.6,318.9,3,0.007
H1,-283.9,-253.53,107.9089953,-7.1884868,702.49,2.0,3.5,319.6,4,0.009
H1,-279.16,-253.53,107.9090382,-7.1884868,702.64,1.79,3.1,320.5,2,0.004
H1,-383.44,-258.24,107.908094,-7.1885294,703.1,1.87,3.3,140.6,10,0.022
H1,-378.7,-258.24,107.9081369,-7.1885294,703.07,2.04,3.6,135.2,3,0.007
H1,-373.96,-258.24,107.9081799,-7.1885294,702.91,2.24,3.9,129.8,4,0.009
H1,-369.22,-258.24,107.9082228,-7.1885294,702.64,2.37,4.1,125.9,5,0.011
H1,-364.48,-258.24,107.9082657,-7.1885294,702.34,2.35,4.1,123.8,8,0.018
H1,-359.74,-258.24,107.9083086,-7.1885294,702.09,2.14,3.7,123.1,9,0.02
H1,-355.0,-258.24,107.9083515,-7.1885294,701.95,1.77,3.1,123.6,20,0.045
H1,-345.52,-258.24,107.9084374,-7.1885294,701.94,0.74,1.3,123.7,43,0.097
H1,-340.78,-258.24,107.9084803,-7.1885294,701.99,0.26,0.5,106.5,764,1.716
H1,-336.04,-258.24,107.9085232,-7.1885294,702.03,0.27,0.5,356.6,797,1.791
