petak,kode,nama,jenis,rezim,tanam,bulan_tanam_optimum,terhubung,tingkat,hulu,n_ruas_hilir,panjang_m,panjang_km,luas_ha,luas_m2,luas_layanan_sendiri_ha,luas_layanan_hilir_ha,zona_iklim,cuaca_dari,cuaca_jarak_km,efisiensi_kumulatif,nfr_mm_hari,dr_l_detik_ha,debit_l_detik,debit_l_detik_hilir,debit_l_detik_bersih,debit_l_detik_km,irigasi_m3,irigasi_m3_andalan,irigasi_m3_kotor,irigasi_m3_sendiri,etc_m3_sendiri,perkolasi_m3_sendiri,limpasan_m3_sendiri,water_loss_m3_sendiri,debit_l_detik_sendiri,irigasi_mm,hujan_mm,masuk_mm,keluar_mm,etc_mm,perkolasi_mm,limpasan_mm,etc_m3,perkolasi_m3,limpasan_m3,water_loss_m3,etc_pct,perkolasi_pct,limpasan_pct,loss_pct_masuk,irigasi_pct_masuk,hujan_pct_masuk,elev_rata_m,eto_rata_mm_hari,hujan_tahunan_mm,tma_rata,tma_min,hari_diairi,hari_kering,hari_limpas,n_musim
BK.4.Ka,R051,BK.4.Ka,Tersier,SRI,Jan,Jan,True,62.0,SS Bandrek,0,313.406103268648,0.313406103268648,31.633022278005246,316330.22278005246,31.633022278005246,0.0,SS Bandrek,,0.0,0.9,0.8800698324219444,0.11317770478677266,3.580152856893481,3.580152856893481,3.222137571204133,11.423366742237999,38974.97606128519,51871.93954162361,43305.528956983544,38974.97606128519,150246.07710994556,60735.402773770074,209659.40986018747,420640.88974390307,3.580152856893481,123.20977653907221,1427.8000000000002,1551.0097765390724,1329.7524531393856,474.96592576427054,192.0,662.786527375115,150246.07710994556,60735.402773770074,209659.40986018747,420640.88974390307,35.71837184003182,14.438777649682926,49.84285051028527,85.73462741844213,7.943842676092142,92.05615732390787,569.0,3.5508019851533055,2564.2272727272725,30.825133642328364,0.7603511992379879,19.0,0.0,70.0,9.0
TB.11a.Ki,R052,TB.11a.Ki,Tersier,SRI,Jan,Jan,True,61.0,SS Tegal Buah,0,610.3779805287791,0.610377980528779,72.47399147455029,724739.9147455029,72.47399147455029,0.0,SS Tegal Buah,,0.0,0.9,0.8774110263060261,0.11283578013194778,8.177659367307015,8.177659367307015,7.359893430576314,13.397697210870213,89025.2709362511,118494.27669614604,98916.96770694565,89025.2709362511,341122.75078843586,139150.06363113655,482997.84927230317,963270.6636918755,8.177659367307015,122.83754368284364,1427.8000000000002,1550.637543682844,1329.1259996769109,470.68299102613014,192.0,666.4430086507806,341122.75078843586,139150.06363113655,482997.84927230317,963270.6636918755,35.412969962256824,14.445583040785609,50.14144699695757,85.71480840842847,7.921744458159974,92.07825554184002,645.0,3.5150161069316486,2564.2272727272725,30.877995033370148,0.7928509046963805,19.0,0.0,70.0,9.0
LW.1.Ki,R053,LW.1.Ki,Tersier,SRI,Jan,Jan,True,62.0,SS Lewo,2,2249.754459206851,2.249754459206851,100.19207920307656,1001920.7920307656,100.19207920307656,0.0,SS Lewo,,0.0,0.9,0.8814076245274293,0.11334974595260149,11.356746724131655,0.455430247685481,10.22107205171849,5.047993872244826,123634.08753758683,164533.57192960504,137371.20837509647,123634.08753758685,478032.3911936347,192368.79206990698,662224.5262489918,1332625.7095125336,11.356746724131655,123.39706743384009,1427.8000000000002,1551.1970674338402,1330.0709198892573,477.1159506778217,192.0,660.9549692114356,478032.3911936347,192368.792069907,662224.5262489917,1332625.7095125334,35.87146696790775,14.43532048772152,49.69321254437073,85.74480624113131,7.9549574985966816,92.04504250140333,531.0,3.568834364780167,2564.2272727272725,30.797156621824865,0.7391091919809556,19.0,0.0,70.0,9.0
SS Lewo,R054,SS Lewo,Sekunder,SRI,Jan,Jan,True,61.0,SS Tegal Buah,33,9274.611380320655,9.274611380320655,821.8109842965644,8218109.842965644,0.0,821.8109842965644,SS Lewo,,0.0,0.81,0.8814076245274293,0.1259441621695572,98.45888540112144,0.0,79.75169717490837,10.61595805620886,964676.5290276918,1299398.8441286068,1190958.677811965,0.0,0.0,0.0,0.0,0.0,0.0,123.39706743384009,1427.8000000000002,1551.1970674338402,1330.0709198892573,477.1159506778217,192.0,660.9549692114356,3881634.8498888495,1577877.0898494036,7148475.995690002,12607987.935428254,30.78710790150357,12.51490006121907,56.697992037277366,85.74480624113131,7.9549574985966816,92.04504250140333,531.0,3.568834364780167,2564.2272727272725,30.797156621824865,0.7391091919809556,19.0,0.0,70.0,9.0
Ruas tanpa nama R055,R055,,Tersier,SRI,Jan,Feb,False,,,0,541.4170173453778,0.5414170173453777,64.94158122148791,649415.8122148791,64.94158122148791,0.0,Ruas tanpa nama R055,,0.0,0.9,0.7712524274753514,0.09918369694899065,6.441146111260319,6.441146111260319,5.797031500134287,11.896829809380408,70120.89302562433,96507.60714631571,77912.10336180481,70120.89302562433,303879.20500781154,124687.83594525678,781978.7313204461,1210545.7722735144,6.441146111260319,107.97533984654919,2031.0000000000002,2138.9753398465496,1864.0534300279223,467.9270188562391,192.0,1204.1264111716832,303879.20500781154,124687.83594525678,781978.7313204461,1210545.7722735144,25.102661292773668,10.300133939675966,64.59720476755037,87.14702761190551,5.0479936741250775,94.95200632587492,502.0,3.650768053004642,3057.4636363636364,32.65446517030386,9.76662424519883,17.0,0.0,96.0,9.0
SS Binuang,R056,SS Binuang,Sekunder,SRI,Jan,Feb,True,62.0,SS Lewo,8,1400.2282042538875,1.4002282042538874,113.25757846167544,1132575.7846167544,0.0,113.25757846167544,SS Binuang,,0.0,0.81,0.7689606483308106,0.10987663584973857,12.444361705856709,0.0,10.079932981743935,8.887381119770899,121926.86934717465,167889.46809222264,150526.99919404276,0.0,0.0,0.0,0.0,0.0,0.0,107.65449076631349,2031.0000000000002,2138.6544907663138,1863.6554650174985,464.3920706433278,192.0,1207.2633943741707,525959.2137786661,217454.55064641687,1367317.2861224127,2110731.0505474955,24.918343511469132,10.30233343040138,64.77932305812949,87.1414935448372,5.03374861302347,94.96625138697652,560.0,3.6124420688789067,3057.4636363636364,32.67604675476454,9.783832540123779,17.0,0.0,96.0,9.0
Ruas tanpa nama R057,R057,,Tersier,SRI,Jan,Jan,False,,,0,141.20436195187926,0.14120436195187927,3.0032794096917006,30032.794096917005,3.0032794096917006,0.0,Ruas tanpa nama R057,,0.0,0.9,0.8798089577942354,0.11314415609493766,0.33980351432687006,0.33980351432687006,0.30582316289418304,2.406466129160167,3699.2369783680388,4923.1415119180265,4110.26330929782,3699.2369783680388,14251.833057154898,5766.296466608065,19915.989181219727,39934.11870498269,0.33980351432687006,123.17325409119296,1427.8000000000002,1550.9732540911932,1329.683764224991,474.54236229781594,192.0,663.1414019271749,14251.833057154898,5766.296466608065,19915.989181219727,39934.11870498269,35.68836253140264,14.439523529258674,49.87211393933868,85.73221754259916,7.941674930001771,92.05832506999823,580.0,3.547618885821469,2564.2272727272725,30.828863839297146,0.7643492257957982,19.0,0.0,70.0,9.0
LW.4.Ki,R058,LW.4.Ki,Tersier,SRI,Jan,Jan,True,62.0,SS Lewo,0,1533.7603711563218,1.5337603711563217,40.63326096031373,406332.60960313724,40.63326096031373,0.0,SS Lewo,,0.0,0.9,0.8814076245274293,0.11334974595260149,4.60576980707732,4.60576980707732,4.1451928263695885,3.0029265938100687,50140.25242776655,66727.18660122287,55711.39158640728,50140.25242776655,193867.76932220103,78015.86104380236,268567.5574698439,540451.1878358473,4.60576980707732,123.39706743384009,1427.8000000000002,1551.1970674338402,1330.0709198892573,477.1159506778217,192.0,660.9549692114356,193867.76932220103,78015.86104380236,268567.5574698439,540451.1878358473,35.87146696790775,14.435320487721517,49.69321254437073,85.74480624113131,7.9549574985966816,92.04504250140333,531.0,3.568834364780167,2564.2272727272725,30.797156621824865,0.7391091919809556,19.0,0.0,70.0,9.0
Ruas tanpa nama R059,R059,,Tersier,SRI,Jan,Jan,False,,,0,256.0906691402668,0.2560906691402668,6.09100142254713,60910.0142254713,6.09100142254713,0.0,Ruas tanpa nama R059,,0.0,0.9,0.8826938346042085,0.1135151536270844,0.6914209622232272,0.6914209622232272,0.6222788660009045,2.699906890572885,7527.08516314694,10012.512840739966,8363.427959052156,7527.08516314694,29146.18681954404,11694.72273129049,40187.26649732835,81028.17604816289,0.6914209622232272,123.57713684458919,1427.8000000000002,1551.3771368445894,1330.2931722888775,478.51223136565466,192.0,659.7809409232229,29146.18681954404,11694.72273129049,40187.26649732835,81028.17604816289,35.97043428722824,14.43290877526255,49.59665693750921,85.74917991859905,7.965641229955076,92.03435877004493,510.0,3.588150929166277,2564.2272727272725,30.781941658842467,0.7256731316977181,19.0,0.0,70.0,9.0
CTR.5.Ki,R060,CTR.5.Ki,Tersier,SRI,Jan,Jan,True,7.0,SS Citikey Kanan,2,1256.832679104008,1.256832679104008,27.96500611776165,279650.0611776165,27.96500611776165,0.0,SS Citikey Kanan,,0.0,0.9,0.9916084973512479,0.12752166889805142,3.566144250881183,0.6433251283491731,3.209529825793065,2.83740573440808,38822.47277279291,52017.07857344962,43136.08085865879,38822.47277279291,134488.2152115924,53692.81174610237,152548.47713983312,340729.50409752794,3.566144250881183,138.8251896291747,1315.3000000000002,1454.1251896291749,1218.4138371459803,480.9160943690042,192.0,545.4977427769762,134488.2152115924,53692.81174610238,152548.4771398331,340729.5040975279,39.470669136153674,15.758192672018724,44.771138191827596,83.79016097346442,9.54699021922434,90.45300978077567,587.0,3.5825338729522938,2307.909090909091,29.15626090881819,-1.6632387473735588,23.0,2.0,55.0,9.0
CTR.6.Ki,R061,CTR.6.Ki,Tersier,SRI,Jan,Jan,True,7.0,SS Citikey Kanan,0,897.5089900238899,0.8975089900238898,13.00654184751148,130065.4184751148,13.00654184751148,0.0,SS Citikey Kanan,,0.0,0.9,0.9916084973512479,0.12752166889805142,1.6586159229870088,1.6586159229870088,1.492754330688308,1.8480215144617769,18056.356384005776,24193.175799849174,20062.61820445086,18056.356384005776,62550.553065522334,24972.560347222043,70950.39219151795,158473.50560426235,1.6586159229870088,138.8251896291747,1315.3000000000002,1454.1251896291749,1218.4138371459803,480.9160943690042,192.0,545.4977427769762,62550.553065522334,24972.560347222043,70950.39219151795,158473.50560426235,39.47066913615367,15.758192672018719,44.771138191827596,83.79016097346442,9.54699021922434,90.45300978077567,587.0,3.5825338729522938,2307.909090909091,29.15626090881819,-1.6632387473735588,23.0,2.0,55.0,9.0
CTR.6.Te.b,R062,CTR.6.Te.b,Tersier,SRI,Jan,Jan,True,7.0,SS Citikey Kanan,2,1591.5197024974757,1.5915197024974757,23.60225029837909,236022.5029837909,23.602250298379094,-3.552713678800501e-15,SS Citikey Kanan,,0.0,0.9,0.9916084973512479,0.12752166889805142,3.0097983477988337,2.0865231371378066,2.7088185130189504,1.8911474002337132,32765.868733477226,43902.01465041832,36406.5208149747,32765.86873347723,113507.02031816138,45316.32057288786,128749.74262223009,287573.0835132793,3.0097983477988337,138.8251896291747,1315.3000000000002,1454.1251896291749,1218.4138371459803,480.9160943690042,192.0,545.4977427769762,113507.02031816138,45316.32057288786,128749.7426222301,287573.0835132793,39.470669136153674,15.758192672018723,44.77113819182761,83.79016097346442,9.54699021922434,90.45300978077567,587.0,3.5825338729522938,2307.909090909091,29.15626090881819,-1.6632387473735588,23.0,2.0,55.0,9.0
Ruas tanpa nama R063,R063,,Tersier,SRI,Jan,Feb,True,63.0,SS Cioray,0,368.4707244138773,0.3684707244138773,7.23804560725467,72380.4560725467,7.23804560725467,0.0,SS Cioray,,0.0,0.9,0.7700841674830373,0.0990334577524482,0.7168086838563487,0.7168086838563487,0.6451278154707139,1.9453612902261614,7803.466055933755,10742.80091217782,8670.517839926395,7803.466055933755,33738.05055159539,13897.047565928968,87271.82025518232,134906.91837270668,0.7168086838563487,107.81178344762523,2031.0000000000002,2138.8117834476257,1863.8583630571477,466.12099981492037,192.0,1205.7373632422273,33738.05055159539,13897.047565928968,87271.82025518232,134906.91837270668,25.00839168113487,10.301211927127163,64.69039639173795,87.14457146167061,5.0407326293031565,94.95926737069684,529.0,3.627240515785811,3057.4636363636364,32.66528447528844,9.775422139452772,17.0,0.0,96.0,9.0
Ruas tanpa nama R064,R064,,Tersier,SRI,Jan,Feb,True,63.0,SS Cioray,0,1384.4235420431846,1.3844235420431845,80.08693483614375,800869.3483614376,80.08693483614375,0.0,SS Cioray,,0.0,0.9,0.7700841674830373,0.0990334577524482,7.9312860776183145,7.9312860776183145,7.138157469856483,5.728944818370413,86343.15275538404,118866.06458363798,95936.83639487116,86343.15275538404,373302.02137935703,153766.914885396,965638.0963948405,1492707.0326595935,7.9312860776183145,107.81178344762523,2031.0000000000002,2138.8117834476257,1863.8583630571477,466.12099981492037,192.0,1205.7373632422273,373302.02137935703,153766.914885396,965638.0963948405,1492707.0326595935,25.008391681134878,10.301211927127163,64.69039639173796,87.14457146167061,5.0407326293031565,94.95926737069684,529.0,3.627240515785811,3057.4636363636364,32.66528447528844,9.775422139452772,17.0,0.0,96.0,9.0
CTR.6.Te.a,R065,CTR.6.Te.a,Tersier,SRI,Jan,Jan,True,7.0,SS Citikey Kanan,0,493.6605782315955,0.4936605782315955,12.107591763658357,121075.91763658357,12.107591763658357,0.0,SS Citikey Kanan,,0.0,0.9,0.9916084973512479,0.12752166889805142,1.5439803080380154,1.5439803080380154,1.389582277234214,3.1276151593244577,16808.387225425053,22521.05897825844,18675.985806027835,16808.387225425053,58227.357431929006,23246.576186224047,66046.63977540741,147520.57339356048,1.5439803080380154,138.8251896291747,1315.3000000000002,1454.1251896291749,1218.4138371459803,480.9160943690042,192.0,545.4977427769762,58227.357431929006,23246.576186224047,66046.63977540741,147520.57339356048,39.470669136153674,15.75819267201872,44.771138191827596,83.79016097346442,9.54699021922434,90.45300978077567,587.0,3.5825338729522938,2307.909090909091,29.15626090881819,-1.6632387473735588,23.0,2.0,55.0,9.0
CTL.5.Ka,R066,CTL.5.Ka,Tersier,SRI,Jan,Jan,True,7.0,SS Citikey Kiri,0,698.1186453980307,0.6981186453980307,28.620011812593177,286200.11812593177,28.620011812593177,0.0,SS Citikey Kiri,,0.0,0.9,0.9931687730090974,0.12772232163182837,3.655414353834753,3.655414353834753,3.2898729184512776,5.236093288628077,39794.30282158666,53277.068432914864,44215.89202398517,39794.30282158666,137925.25892444793,54950.4226801789,155936.10814904887,348811.7897536757,3.655414353834753,139.04362822127365,1315.3000000000002,1454.3436282212738,1218.7688531987048,481.91894478449876,192.0,544.8499084142061,137925.25892444793,54950.4226801789,155936.10814904887,348811.7897536757,39.54145558607642,15.753602456781593,44.70494195714199,83.80198665217193,9.560576023654749,90.43942397634527,578.0,3.5899567696444357,2307.909090909091,29.141247905497753,-1.6699946697794226,23.0,2.0,55.0,9.0
CTL.6.Ka,R067,CTL.6.Ka,Tersier,SRI,Jan,Jan,False,,,0,327.79547650447086,0.32779547650447083,5.39965849659815,53996.5849659815,5.39965849659815,0.0,CTL.6.Ka,SS Citikey Kiri,0.5850078813497918,0.9,0.9931687730090974,0.12772232163182837,0.6896569192045436,0.6896569192045436,0.6206912272840893,2.103924454842614,7507.881085228346,10051.63719433015,8342.090094698162,7507.881085228346,26021.97724877233,10367.344313468448,29420.034373394916,65809.3559356357,0.6896569192045436,139.04362822127365,1315.3000000000002,1454.3436282212738,1218.7688531987048,481.91894478449876,192.0,544.8499084142061,26021.97724877233,10367.344313468448,29420.034373394916,65809.3559356357,39.54145558607641,15.753602456781591,44.70494195714199,83.80198665217193,9.560576023654749,90.43942397634527,578.0,3.5899567696444357,2307.909090909091,29.141247905497753,-1.6699946697794226,23.0,2.0,55.0,9.0
CTL.7.Ka,R068,CTL.7.Ka,Tersier,SRI,Jan,Jan,True,7.0,SS Citikey Kiri,0,1314.8137055431578,1.3148137055431577,24.396423728631408,243964.23728631408,24.396423728631408,0.0,SS Citikey Kiri,,0.0,0.9,0.9931687730090974,0.12772232163182837,3.1159678781346303,3.1159678781346303,2.804371090321167,2.3698930616542397,33921.67270852484,45414.72397075559,37690.74745391649,33921.67270852484,117570.98779817556,46841.1335589723,132923.89234178988,297336.0136989377,3.1159678781346303,139.04362822127365,1315.3000000000002,1454.3436282212738,1218.7688531987048,481.91894478449876,192.0,544.8499084142061,117570.98779817556,46841.1335589723,132923.89234178988,297336.0136989377,39.54145558607642,15.753602456781591,44.704941957142,83.80198665217193,9.560576023654749,90.43942397634527,578.0,3.5899567696444357,2307.909090909091,29.141247905497753,-1.6699946697794226,23.0,2.0,55.0,9.0
SS.1.Ka,R069,SS.1.Ka,Tersier,SRI,Jan,Feb,True,63.0,SS Sindangsari,0,1453.085886416485,1.453085886416485,75.47598936053068,754759.8936053067,75.47598936053068,0.0,SS Sindangsari,,0.0,0.9,0.7682696196112849,0.09880010540268581,7.457035704192423,7.457035704192423,6.711332133773181,5.131861629034555,81180.27349012041,111788.76706426266,90200.30387791156,81180.27349012041,349605.7817692058,144913.8995722189,912013.4309102385,1406533.112251663,7.457035704192423,107.55774674557989,2031.0000000000002,2138.55774674558,1863.5504140700855,463.20132366761425,192.0,1208.3490904024713,349605.7817692058,144913.8995722189,912013.4309102385,1406533.112251663,24.855851506370563,10.30291418736897,64.84123430626047,87.14052341612023,5.029452532168439,94.97054746783157,588.0,3.6020522927598466,3057.4636363636364,32.68286834707605,9.792464038150417,17.0,0.0,96.0,9.0
SS.2,R070,SS.2,Tersier,SRI,Jan,Feb,True,63.0,SS Sindangsari,0,724.3336448095212,0.7243336448095211,21.726237949317692,217262.37949317694,21.726237949317692,0.0,SS Sindangsari,,0.0,0.9,0.7682696196112849,0.09880010540268581,2.1465545993964206,2.1465545993964206,1.9318991394567784,2.9634887386197595,23368.251990869194,32179.099258937393,25964.724434299103,23368.251990869194,100636.22176441508,41714.37686268997,262528.7986392569,404879.397266362,2.1465545993964206,107.55774674557989,2031.0000000000002,2138.55774674558,1863.5504140700855,463.20132366761425,192.0,1208.3490904024713,100636.22176441508,41714.37686268997,262528.7986392569,404879.397266362,24.85585150637056,10.302914187368966,64.84123430626047,87.14052341612023,5.029452532168439,94.97054746783157,588.0,3.6020522927598466,3057.4636363636364,32.68286834707605,9.792464038150417,17.0,0.0,96.0,9.0
LW.16.Ka,R071,LW.16.Ka,Tersier,SRI,Jan,Jan,True,63.0,SS Lewo,2,1591.7468562348683,1.5917468562348684,108.94473993721087,1089447.3993721087,108.94473993721087,0.0,SS Lewo,,0.0,0.9,0.8814076245274293,0.11334974595260149,12.34885859475509,2.7441907988344654,11.113972735279582,7.758054332813438,134434.61420594182,178907.0288528435,149371.79356215757,134434.61420594182,519792.73166490416,209173.9006794449,720075.6723094707,1449042.3046538197,12.34885859475509,123.39706743384009,1427.8000000000002,1551.1970674338402,1330.0709198892573,477.1159506778217,192.0,660.9549692114356,519792.73166490416,209173.9006794449,720075.6723094707,1449042.3046538197,35.87146696790775,14.435320487721519,49.69321254437074,85.74480624113131,7.9549574985966816,92.04504250140333,531.0,3.568834364780167,2564.2272727272725,30.797156621824865,0.7391091919809556,19.0,0.0,70.0,9.0
BN.5.Ki,R072,BN.5.Ki,Tersier,SRI,Jan,Feb,True,65.0,SS Binuang,0,73.57297103874335,0.07357297103874334,6.052485552067274,60524.85552067273,6.052485552067274,0.0,SS Binuang,,0.0,0.9,0.7689606483308106,0.09888897226476473,0.5985240758912699,0.5985240758912699,0.5386716683021429,8.135108144213568,6515.772499782721,8972.014003604054,7239.7472219808005,6515.772499782721,28107.262980633463,11620.772259969164,73069.44251989364,112797.47776049626,0.5985240758912699,107.65449076631349,2031.0000000000002,2138.6544907663138,1863.6554650174985,464.3920706433278,192.0,1207.2633943741707,28107.262980633463,11620.772259969164,73069.44251989364,112797.47776049626,24.918343511469136,10.302333430401376,64.77932305812949,87.1414935448372,5.03374861302347,94.96625138697652,560.0,3.6124420688789067,3057.4636363636364,32.67604675476454,9.783832540123779,17.0,0.0,96.0,9.0
Suplesi Citameng III,R073,Suplesi Citameng III,Sekunder,SRI,Jan,,True,57.0,SI Copong Kanan,0,542.4121810765971,0.542412181076597,0.0,0.0,0.0,0.0,Suplesi Citameng III,,,0.81,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
SS Sindangsari,R074,SS Sindangsari,Sekunder,SRI,Jan,Feb,True,62.0,SS Lewo,2,578.2388612206557,0.5782388612206557,97.20222730984837,972022.2730984837,0.0,97.20222730984837,SS Sindangsari,,0.0,0.81,0.7682696196112849,0.10977789489187312,10.670655892876493,10.670655892876493,8.64323127322996,18.453716290100008,104548.5254809896,143967.86632320005,129072.25368023406,0.0,0.0,0.0,0.0,0.0,0.0,107.55774674557989,2031.0000000000002,2138.55774674558,1863.5504140700855,463.20132366761425,192.0,1208.3490904024713,450242.0035336209,186628.27643490888,1174542.2295494955,1811412.5095180254,24.855851506370563,10.302914187368968,64.84123430626047,87.14052341612023,5.029452532168439,94.97054746783157,588.0,3.6020522927598466,3057.4636363636364,32.68286834707605,9.792464038150417,17.0,0.0,96.0,9.0
