ruas,jenis,hulu,terhubung,tingkat,panjang_m,debit_m3_detik,luas_layanan_ha,t_air_menit_cepat,t_hidraulik_menit_cepat,t_air_menit_tengah,t_hidraulik_menit_tengah,di_bawah_v_min,v_operasi_m_detik,t_air_menit_giliran,n,S,bh,m,h_m,b_m,A_m2,v_m_detik,beta,froude,t_air_menit,t_hidraulik_menit,t_gangguan_menit,t_air_menit_lambat,t_hidraulik_menit_lambat,kum_t_air_menit,kum_t_hidraulik_menit,kum_t_gangguan_menit,kum_t_air_menit_giliran,kum_t_air_menit_cepat,kum_t_air_menit_lambat,kum_t_hidraulik_menit_cepat,kum_t_hidraulik_menit_lambat,simpul_hulu,node_a,node_b,t_air_jam_cepat,t_hidraulik_jam_cepat,t_air_jam_tengah,t_hidraulik_jam_tengah,t_air_jam_giliran,t_air_jam,t_hidraulik_jam,t_gangguan_jam,t_air_jam_lambat,t_hidraulik_jam_lambat,kum_t_air_jam,kum_t_hidraulik_jam,kum_t_gangguan_jam,kum_t_air_jam_giliran,kum_t_air_jam_cepat,kum_t_air_jam_lambat,kum_t_hidraulik_jam_cepat,kum_t_hidraulik_jam_lambat
CD.19.Ka,Tersier,SS Ciduga,True,3.0,180.2425989055253,0.0012814354328299401,6.05379588182918,14.506720302232091,10.83955853196827,21.60482798157579,16.06470489507542,True,0.25,12.016173260368355,0.03,0.0015,1.2,1.0,0.0647231036914418,0.07766772442973015,0.009215976333196877,0.13904500038851883,1.3448630474499834,0.21045287121143813,21.60482798157579,16.06470489507542,3.756278487902917,31.57658218284042,23.29518572273223,704.9813488151186,514.2649369477036,113.77619734031416,695.3926940939111,460.2489990018422,1085.2785529064886,339.10124993101493,783.7242597774564,BCD.19,BCD.1,BCD.19,0.2417786717038682,0.18065930886613785,0.3600804663595965,0.2677450815845903,0.20026955433947258,0.3600804663595965,0.2677450815845903,0.06260464146504861,0.5262763697140069,0.38825309537887054,11.749689146918644,8.571082282461727,1.8962699556719025,11.589878234898519,7.670816650030703,18.08797588177481,5.651687498850249,13.06207099629094
SS Cioray,Sekunder,SS Lewo,True,62.0,965.9321989938668,0.022030770027231122,103.86908468855196,54.650733060050456,40.39826402724018,83.31806953870972,60.9718046780585,True,0.25,64.39547993292446,0.027,0.0005,2.0,1.5,0.18048982310573972,0.36097964621147943,0.11401801685659425,0.19322183137898497,1.366501614617499,0.17355866892891453,83.31806953870972,60.9718046780585,12.321985793912715,123.88547713046448,89.74958837906841,1866.9329240958193,1360.6060318434813,295.27112499377273,1848.010334490034,1217.1526695683424,2887.3630107197678,896.0695574030324,2083.0776553003616,B.LW.10,B.TB .11,B.LW.10,0.910845551000841,0.673304400454003,1.3886344923118288,1.0161967446343083,1.0732579988820743,1.3886344923118288,1.0161967446343083,0.20536642989854526,2.064757952174408,1.4958264729844735,31.11554873493032,22.676767197391356,4.921185416562879,30.800172241500565,20.28587782613904,48.122716845329464,14.934492623383873,34.71796092167269
SS Kresek,Sekunder,SS Cibatu,True,62.0,934.7111007754148,0.020197373660054464,74.77258029614494,54.04561250061019,39.950954014019615,82.39552972949346,60.2966940163659,True,0.25,62.314073385027655,0.027,0.0005,2.0,1.5,0.1747037302103389,0.3494074604206778,0.10682487672292407,0.18906994587451006,1.3665016146180327,0.1726187181228068,82.39552972949346,60.2966940163659,12.129271434216713,122.51375446490866,88.75583554006143,1400.672751129233,1019.3988441027913,212.21118320027284,1366.819494720898,911.319128412049,2194.0816575306885,669.9949294478923,1580.8257568468082,B.CB.6,B.CK.9,B.CB.6,0.9007602083435031,0.6658492335669935,1.373258828824891,1.004944900272765,1.0385678897504609,1.373258828824891,1.004944900272765,0.20215452390361188,2.0418959077484775,1.4792639256676905,23.344545852153882,16.989980735046522,3.5368530533378806,22.78032491201497,15.188652140200817,36.568027625511476,11.166582157464871,26.347095947446803
KR.2.Ki,Tersier,SS Kresek,True,63.0,2901.8207337804697,0.013787351492262997,56.71341586166015,128.95445387220425,96.35598685193028,192.05159645480637,142.80383182435565,False,0.2518264871998714,192.05159645480637,0.03,0.0015,1.2,1.0,0.15775327339323256,0.18930392807187907,0.05474940958581595,0.2518264871998714,1.344863047449763,0.24414136177322424,192.05159645480637,142.80383182435565,37.68682541216294,280.69341834021776,207.07767780317403,1592.7243475840392,1162.2026759271469,249.89800861243577,1558.8710911757044,1040.2735822842533,2474.775075870906,766.3509162998226,1787.9034346499823,B.KR.2,B.CB.6,B.KR.2,2.149240897870071,1.605933114198838,3.2008599409134395,2.380063863739261,3.2008599409134395,3.2008599409134395,2.380063863739261,0.6281137568693823,4.67822363900363,3.4512946300529004,26.54540579306732,19.370044598785782,4.164966810207263,25.981184852928404,17.337893038070888,41.2462512645151,12.77251527166371,29.798390577499706
KR.2.Ki (2),Tersier,SS Kresek,True,63.0,1254.3934332709289,0.004390284801786016,18.05916443448478,74.20729093996694,55.44838922128857,110.51676204786617,82.17696386070415,True,0.25,83.62622888472859,0.03,0.0015,1.2,1.0,0.10270883949436435,0.12325060739323722,0.023208032562614014,0.18917091700648325,1.344863047449648,0.2272896202706782,110.51676204786617,82.17696386070415,20.467306546489286,161.52600809235108,119.16357304840373,1511.1895131770991,1101.5758079634954,232.67848974676212,1450.4457236056267,985.526419352016,2355.60766562304,725.4433186691809,1699.989329895212,B.KR.2,B.CB.6,B.KR.2,1.2367881823327822,0.9241398203548096,1.8419460341311027,1.3696160643450692,1.3937704814121432,1.8419460341311027,1.3696160643450692,0.34112177577482145,2.692100134872518,1.986059550806729,25.186491886284987,18.35959679939159,3.877974829112702,24.174095393427113,16.4254403225336,39.260127760383995,12.090721977819681,28.333155498253532
Ruas tanpa nama R093,Tersier,,False,,144.92064371277348,0.0004472047596364659,2.0260552477789115,15.175381896032663,11.339188795255806,22.600664284404683,16.805179030878968,True,0.25,9.661376247518232,0.03,0.0015,1.2,1.0,0.043612699416561033,0.052335239299873236,0.0041845486108784665,0.10687048979999393,1.3448630474496406,0.19705182468432153,22.600664284404683,16.805179030878968,3.720392087029454,33.032048844447175,24.368936073519095,,,,,,,,,,Bendung Copong,Ruas tanpa nama R093,0.25292303160054436,0.1889864799209301,0.3766777380734114,0.2800863171813161,0.16102293745863722,0.3766777380734114,0.2800863171813161,0.06200653478382423,0.5505341474074529,0.4061489345586516,,,,,,,,
CS.4.Ka,Tersier,SS Ciseureuh,True,4.0,557.3489644218649,0.006938578353326113,28.251047448536188,29.40665004752096,21.972926876528966,43.79526195823416,32.5648489199665,True,0.25,37.15659762812433,0.03,0.0015,1.2,1.0,0.12194092866553202,0.1463291143986384,0.03271309818438722,0.2121039809258313,1.3448630474493604,0.2338854556665059,43.79526195823416,32.5648489199665,8.301479486685903,64.0090580504747,47.22179514512308,963.1707275729923,703.4680929975539,152.56541715110455,887.3666423168577,629.9474665084936,1468.617405246558,464.66294977920984,1061.8671306816839,BCS.4,BCD.20,BCS.4,0.49011083412534934,0.36621544794214944,0.729921032637236,0.5427474819994417,0.6192766271354055,0.729921032637236,0.5427474819994417,0.13835799144476504,1.0668176341745785,0.7870299190853847,16.05284545954987,11.724468216625898,2.5427569525184093,14.789444038614295,10.499124441808226,24.476956754109302,7.744382496320164,17.6977855113614
CS.5.Ka,Tersier,SS Ciseureuh,True,4.0,718.083970266799,0.0061951592440411705,25.224149507621597,38.976074122545576,29.12329099862981,58.046985071131395,43.162004622871876,True,0.25,47.87226468445327,0.03,0.0015,1.2,1.0,0.11686722709036902,0.14024067250844283,0.030047487289142145,0.2061789454947147,1.3448630474491876,0.2322346880965219,58.046985071131395,43.162004622871876,10.939899357776984,84.8386942088952,62.58857043570433,977.4224506858895,714.0652487004593,155.20383702219564,898.0823093731866,639.5168905835181,1489.4470414049786,471.81331390131066,1077.2339059722651,BCS.5,BCD.20,BCS.5,0.6496012353757596,0.4853881833104968,0.9674497511855232,0.7193667437145312,0.7978710780742212,0.9674497511855232,0.7193667437145312,0.18233165596294973,1.41397823681492,1.043142840595072,16.29037417809816,11.901087478340989,2.586730617036594,14.968038489553111,10.658614843058636,24.824117356749642,7.863555231688511,17.953898432871085
CS.6.Ki.b,Tersier,,False,,957.4043135313776,0.027943441219697385,115.02212175475456,35.65836176915632,26.644264968096667,53.10592305339228,39.487978463028526,False,0.3004700350055777,53.10592305339228,0.03,0.0015,1.2,1.0,0.20560232426220248,0.24672278911464296,0.09299909463244369,0.3004700350055777,1.3448630474490828,0.2551621792762215,53.10592305339228,39.487978463028526,10.795914091828958,77.61707453172384,57.26092064050315,,,,,,,,,,Bendung Copong,CS.6.Ki.b,0.5943060294859387,0.4440710828016111,0.885098717556538,0.6581329743838088,0.885098717556538,0.885098717556538,0.6581329743838088,0.17993190153048264,1.293617908862064,0.9543486773417192,,,,,,,,
CS.6.Ki.a,Tersier,,False,,558.6920157057763,0.010904485884491085,44.39450313341402,26.32734988727539,19.672044690268475,39.20926671742786,29.154839811978604,True,0.25,37.24613438038509,0.03,0.0015,1.2,1.0,0.14446911415296862,0.17336293698356234,0.04591691487711565,0.2374829823317622,1.3448630474490988,0.2405880955364369,39.20926671742786,29.154839811978604,7.603879838011154,57.30638697459638,42.2769924858215,,,,,,,,,,Bendung Copong,CS.6.Ki.a,0.4387891647879231,0.32786741150447457,0.6534877786237977,0.4859139968663101,0.6207689063397515,0.6534877786237977,0.4859139968663101,0.12673133063351924,0.9551064495766063,0.7046165414303583,,,,,,,,
CS.6.Ka,Tersier,,False,,700.5780506154197,0.020840599213545905,85.76210832591347,28.077921475074895,20.980088327625204,41.81638929481863,31.093418303174474,False,0.2792278587533886,41.81638929481863,0.03,0.0015,1.2,1.0,0.18418929579814494,0.22102715495777392,0.07463653271055637,0.2792278587533886,1.3448630474491572,0.250527668827164,41.81638929481863,31.093418303174474,8.377393631462306,61.11683251000738,45.08809585093556,,,,,,,,,,Bendung Copong,CS.6.Ka,0.46796535791791494,0.3496681387937534,0.6969398215803104,0.5182236383862412,0.6969398215803104,0.6969398215803104,0.5182236383862412,0.13962322719103842,1.0186138751667897,0.7514682641822593,,,,,,,,
CP.Ka.13.Ki,Tersier,SI Copong Kanan,True,38.0,1008.383378205013,0.008672899753014671,40.969078628597856,50.31767615341609,37.597843240540556,74.93800907982795,55.72166565356964,True,0.25,67.22555854700086,0.03,0.0015,1.2,1.0,0.13258203608976124,0.15909844330771347,0.03867159184615485,0.22427056500589915,1.3448630474496104,0.2371696322026019,74.93800907982795,55.72166565356964,14.365871573985972,109.52580619228051,80.80114503552095,838.9363304675858,609.2049023900871,125.08173495181458,831.2238799347588,544.0236205514559,1356.9374803450696,398.889728384951,975.8060671326417,B.CP.Ka.13,BCP.3,B.CP.Ka.13,0.8386279358902681,0.6266307206756759,1.2489668179971325,0.9286944275594939,1.1204259757833477,1.2489668179971325,0.9286944275594939,0.2394311928997662,1.8254301032046751,1.3466857505920158,13.982272174459762,10.153415039834785,2.084695582530243,13.85373133224598,9.067060342524265,22.615624672417827,6.648162139749184,16.263434452210696
Suplesi Cipari,Tersier,,False,,1495.0902052457348,0.015261319629230908,72.09240656576686,64.7746914959932,48.40026175682406,96.46881156971405,71.73132740368645,False,0.25830286163960436,96.46881156971405,0.03,0.0015,1.2,1.0,0.1638777886127991,0.19665334633535894,0.05908304512136679,0.25830286163960436,1.3448630474494228,0.24569612960626833,96.46881156971405,71.73132740368645,19.027123121821628,140.99419626065662,104.0165135257444,,,,,,,,,,Bendung Copong,Suplesi Cipari,1.0795781915998865,0.806671029280401,1.6078135261619009,1.1955221233947741,1.6078135261619009,1.6078135261619009,1.1955221233947741,0.3171187186970271,2.3499032710109438,1.7336085587624066,,,,,,,,
LW.2.Ki,Tersier,SS Lewo,True,62.0,1699.2579137436514,0.012836915255660821,58.12156470655067,76.87411191066441,57.441063058286964,114.48845290074027,85.13019457102624,True,0.25,113.28386091624343,0.03,0.0015,1.2,1.0,0.15358394352534696,0.18430073223041635,0.05189366095935332,0.2473696212282185,1.3448630474492773,0.24305390433080792,114.48845290074027,85.13019457102624,22.38588799839633,167.330841286467,123.4460082582154,1898.1033074578497,1384.764421736449,305.3350271982564,1896.898715473353,1239.3760484189563,2930.8083748757704,913.1123564340792,2116.7740751795086,B.LW 2,B.TB .11,B.LW 2,1.2812351985110735,0.9573510509714495,1.9081408816790044,1.4188365761837707,1.8880643486040571,1.9081408816790044,1.4188365761837707,0.3730981333066055,2.78884735477445,2.0574334709702566,31.635055124297494,23.079407028940818,5.08891711997094,31.61497859122255,20.656267473649272,48.84680624792951,15.21853927390132,35.279567919658476
CP.3.Ka.2,Tersier,SI Copong,True,1.0,3434.8674843961667,0.02976355182702116,140.6239174926881,125.92871643593315,94.09512723933815,187.5453720659628,139.4531379396146,False,0.30524768900438554,187.5453720659628,0.03,0.0015,1.2,1.0,0.21052556689243615,0.2526306802709234,0.09750623149383955,0.30524768900438554,1.3448630474501968,0.25617049469915104,187.5453720659628,139.4531379396146,38.24607483093313,274.1073365223026,202.21888725222212,348.49124183038384,256.051353462821,62.11659352271781,348.49124183038384,229.93409237010167,536.8903181473593,170.20581369713383,390.76294762234744,B.CP.Ka.1,Talang,B.CP.Ka.1,2.098811940598886,1.568252120655636,3.12575620109938,2.3242189656602434,3.12575620109938,3.12575620109938,2.3242189656602434,0.6374345805155522,4.568455608705043,3.370314787537035,5.808187363839731,4.267522557713684,1.0352765587119634,5.808187363839731,3.832234872835028,8.948171969122654,2.836763561618897,6.512715793705791
CD.4.Ki.2,Tersier,Suplesi Cibuyutan Selatan,True,3.0,120.42020884394272,0.00211033169196207,9.971291159538678,8.555544898994565,6.392784018261517,12.741754992200754,9.474388501019455,True,0.25,8.028013922929514,0.03,0.0015,1.2,1.0,0.0780377217827053,0.09364526613924636,0.013397749246276815,0.15751389678744163,1.3448630474494188,0.21711794998179354,12.741754992200754,9.474388501019455,2.2729627174739258,18.62273904739966,13.738667543663967,1192.6044790538926,864.2331243997504,137.8588736704203,614.132674144335,770.9986342827975,1945.033432226508,564.3453551882552,1395.9183345306442,BCD.4,BCD.1,BCD.4,0.14259241498324277,0.10654640030435862,0.2123625832033459,0.1579064750169909,0.13380023204882524,0.2123625832033459,0.1579064750169909,0.03788271195789876,0.31037898412332765,0.22897779239439944,19.87674131756488,14.403885406662507,2.2976478945070054,10.235544569072252,12.849977238046625,32.4172238704418,9.405755919804253,23.265305575510737
CTL.9.Ka,Tersier,SS Citikey Kiri,True,7.0,1439.3289165223346,0.005044684856784717,20.72621882130481,82.24083655650156,61.45113044159743,122.4811046085115,91.07329169373062,True,0.25,95.95526110148897,0.03,0.0015,1.2,1.0,0.10820213424802001,0.12984256109762402,0.025756944082818402,0.19585727408360754,1.3448630474497603,0.2292719565947666,122.4811046085115,91.07329169373062,22.843995056448577,179.01251835070852,132.06400355576076,1914.837523046674,1399.616888364678,302.0284480841052,1835.585342661385,1253.802229340065,2905.566028175323,925.4588495989246,2102.5356860424904,BCTL9,BCT0,BCTL9,1.370680609275026,1.024185507359957,2.0413517434751918,1.5178881948955103,1.5992543516914828,2.0413517434751918,1.5178881948955103,0.3807332509408096,2.9835419725118086,2.201066725929346,31.91395871744457,23.3269481394113,5.03380746806842,30.593089044356418,20.896703822334416,48.42610046958872,15.424314159982078,35.04226143404151
CTL.11.Ki.a1,Tersier,CTL.11.Ki.a2,True,8.0,320.54886357033246,0.005765354122039676,23.687107224348352,17.714288911926776,13.236284116094398,26.38185315389494,19.61675815535413,True,0.25,21.369924238022165,0.03,0.0015,1.2,1.0,0.11375822506491733,0.13650987007790077,0.028470054293824845,0.20250590541691316,1.3448630474497834,0.2311934010818093,26.38185315389494,19.61675815535413,4.953982333019787,38.55845346049503,28.44596446005311,1871.3941414477931,1367.3136871716142,294.2977601747623,1809.7626928352242,1224.6318519422193,2842.071261610766,903.6624678795666,2055.693302310792,BCTL.11,BCTL.11,BCTL.11,0.29523814853211294,0.22060473526823995,0.43969755256491566,0.3269459692559022,0.35616540396703605,0.43969755256491566,0.3269459692559022,0.08256637221699645,0.6426408910082505,0.4740994076675518,31.189902357463218,22.788561452860236,4.904962669579372,30.16271154725374,20.410530865703656,47.367854360179436,15.06104113132611,34.2615550385132
CTL.11.Ki.a2,Tersier,SS Citikey Kiri,True,7.0,731.4403055595919,0.009849146625151116,40.46547484159511,35.35617024672906,26.41846460614502,52.65586985573554,39.15333234531269,True,0.25,48.76268703730613,0.03,0.0015,1.2,1.0,0.139058499195083,0.1668701990340996,0.04254198563645558,0.23151591252268838,1.344863047449889,0.23906237093224977,52.65586985573554,39.15333234531269,10.159324814085902,76.95929832565648,56.775655364009594,1845.012288293898,1347.6969290162601,289.3437778417425,1788.3927685972021,1206.9175630302925,2803.512808150271,890.4261837634722,2027.2473378507393,BCTL.11,BCT0,BCTL.11,0.589269504112151,0.4403077434357503,0.8775978309289256,0.6525555390885448,0.8127114506217689,0.8775978309289256,0.6525555390885448,0.16932208023476505,1.2826549720942746,0.9462609227334933,30.750204804898303,22.461615483604337,4.822396297362375,29.806546143286702,20.115292717171542,46.72521346917119,14.84043639605787,33.787455630845656
CTL.11M,Tersier,SS Citikey Kiri,True,7.0,817.9201371308275,0.004564238679948078,18.752293219275785,47.91867411216047,35.80528623918743,71.36518039429784,53.06501693954557,True,0.25,54.52800914205516,0.03,0.0015,1.2,1.0,0.10421642998480868,0.1250597159817704,0.023894341413312762,0.191017555202635,1.3448630474499002,0.22784228705452958,71.36518039429784,53.06501693954557,13.24274793964135,104.30393084524877,76.94877889508628,1863.7215988324604,1361.608613610493,292.42720096729795,1794.1580907019513,1219.480066895724,2830.8574406698635,899.8130053965147,2047.4204613818158,BCTL.11.M,BCT0,BCTL.11.M,0.7986445685360077,0.5967547706531239,1.1894196732382973,0.8844169489924262,0.908800152367586,1.1894196732382973,0.8844169489924262,0.22071246566068917,1.738398847420813,1.282479648251438,31.062026647207674,22.693476893508215,4.873786682788299,29.902634845032523,20.324667781595398,47.18095734449773,14.996883423275245,34.123674356363594
CTL.9.Ki,Tersier,SS Citikey Kiri,True,7.0,908.7877130430836,0.003219779227171076,13.228546621477744,58.095420847532885,43.409447593699944,86.52138786566917,64.334720200483,True,0.25,60.58584753620558,0.03,0.0015,1.2,1.0,0.09143402688271826,0.10972083225926191,0.01839239879837722,0.17506032043276273,1.34486304745007,0.2229271380499527,86.52138786566917,64.334720200483,15.77196611055636,126.45551803715156,93.29080523284797,1878.8778063038317,1372.8783168714303,294.956419138213,1800.2159290961017,1229.6568136310964,2853.0090278617663,907.4171667510271,2063.7624877195776,BCTL9,BCT0,BCTL9,0.9682570141255481,0.7234907932283324,1.4420231310944862,1.0722453366747167,1.0097641256034262,1.4420231310944862,1.0722453366747167,0.262866101842606,2.107591967285859,1.5548467538807995,31.314630105063863,22.881305281190507,4.915940318970216,30.00359881826836,20.49428022718494,47.55015046436277,15.123619445850453,34.39604146199296
PG.1.Ka,Tersier,SS Parigi,True,7.0,506.1096712366356,0.0002213410224765323,1.0451770215483538,63.185166949318536,47.21255399085009,94.10153601135688,69.97109199323822,True,0.25,33.740644749109045,0.03,0.0015,1.2,1.0,0.03350204200059842,0.040202450400718105,0.0024692510000616933,0.08963893199638359,1.3448630474489456,0.18857763253920756,94.10153601135688,69.97109199323822,14.929983867704404,137.53429964487978,101.46402276605149,1397.664378106824,1022.3631769584696,227.08693965975806,1337.3034868445761,916.176866785843,2112.6535483210387,676.672442549246,1529.9835065252546,BPG1,BPG4,BPG1,1.0530861158219755,0.7868758998475015,1.5683589335226147,1.1661848665539702,0.5623440791518174,1.5683589335226147,1.1661848665539702,0.24883306446174008,2.292238327414663,1.6910670461008581,23.2944063017804,17.03938628264116,3.7847823276626342,22.2883914474096,15.269614446430717,35.21089247201731,11.277874042487435,25.499725108754244
PG.2.Ka,Tersier,SS Parigi,True,7.0,501.6020257738925,0.002017705798566542,9.52764974748507,36.039669547731485,26.929181744492283,53.673803924638264,39.910237720048706,True,0.25,33.44013505159283,0.03,0.0015,1.2,1.0,0.07673522177189032,0.09208226612626838,0.012954247372838618,0.15575631223447986,1.3448630474499905,0.21650973318309935,53.673803924638264,39.910237720048706,9.552657615190931,78.44706202416089,57.87323240603393,1357.2366460201051,992.30232268528,221.70961340724458,1337.0029771470597,889.031369384256,2053.5663107003197,656.3890703028883,1486.3927161652368,BPG2,BPG4,BPG2,0.6006611591288581,0.44881969574153807,0.8945633987439711,0.6651706286674784,0.5573355841932138,0.8945633987439711,0.6651706286674784,0.15921096025318218,1.3074510337360148,0.9645538734338988,22.620610767001754,16.538372044754666,3.695160223454076,22.283382952450996,14.817189489737599,34.22610517833866,10.93981783838147,24.773211936087282
PG.5.Ki,Tersier,SS Cinanti,True,6.0,1511.7573469882325,0.006074573893328356,28.69730506205612,82.45919904850003,61.61429295962834,122.80631140777194,91.31510575788066,True,0.25,100.78382313254883,0.03,0.0015,1.2,1.0,0.11600894948622788,0.13921073938347345,0.029607767993975975,0.2051682482301366,1.3448630474501042,0.2319495575306861,122.80631140777194,91.31510575788066,23.121782396759237,179.48782503827036,132.41465447479592,1219.4673030532501,892.2973070927003,202.26944016573847,1197.444814778027,799.7379873740417,1846.9651107634736,590.7540993500935,1338.0610446115777,,BCN -6M,PG.5.Ki,1.3743199841416671,1.0269048826604723,2.046771856796199,1.521918429298011,1.6797303855424806,2.046771856796199,1.521918429298011,0.38536303994598725,2.9914637506378394,2.2069109079132656,20.3244550508875,14.871621784878338,3.3711573360956413,19.957413579633783,13.32896645623403,30.782751846057895,9.845901655834892,22.301017410192962
PG.5.Ka,Tersier,SS Parigi,True,7.0,331.42482669911385,0.0026472215351316815,12.50023646096124,22.24966339132264,16.625158796912164,33.13637681037571,24.639220233777888,True,0.25,22.09498844660759,0.03,0.0015,1.2,1.0,0.08496096166498802,0.10195315399798563,0.015880403015487043,0.16669737742486965,1.3448630474494105,0.2202156616724868,33.13637681037571,24.639220233777888,5.980212657428038,48.430541844012374,35.72896079685877,1336.6992189058426,977.0313051990092,218.1371684494817,1325.6578305420746,875.2413632278472,2023.5497905201712,646.0850473553081,1464.2484445560617,,BPG4,PG.5.Ka,0.37082772318871066,0.27708597994853607,0.5522729468395952,0.4106536705629648,0.36824980744345986,0.5522729468395952,0.4106536705629648,0.09967021095713396,0.8071756974002062,0.5954826799476461,22.27832031509738,16.283855086650153,3.635619474158028,22.094297175701243,14.587356053797453,33.72582984200285,10.76808412258847,24.40414074260103
PG.6M,Tersier,SS Parigi,True,7.0,568.2809513945241,0.005790670648568387,27.34367011374889,31.37016923991516,23.440086976899863,46.71952695448364,34.73924504289787,True,0.25,37.885396759634936,0.03,0.0015,1.2,1.0,0.11394529209833372,0.13673435051800045,0.028563765101024104,0.20272784866028648,1.3448630474494159,0.2312567211338851,46.71952695448364,34.73924504289787,8.77494062040147,68.28302376115845,50.37485409330515,1350.2823690499506,987.1313300081292,220.93189641245513,1341.4482388551019,884.3618690764397,2043.4022724373172,652.8999755352959,1478.8943378525082,BPG6M,BPG4,BPG6M,0.522836153998586,0.39066811628166437,0.7786587825747273,0.5789874173816312,0.631423279327249,0.7786587825747273,0.5789874173816312,0.1462490103400245,1.1380503960193074,0.8395809015550859,22.50470615083251,16.45218883346882,3.682198273540919,22.357470647585032,14.739364484607329,34.05670454062195,10.881666258921598,24.64823896420847
BG.1B.Ka,Tersier,SS Situ Bagendit,True,8.0,447.787061860727,0.004372662684452064,20.65556408336109,26.51679468881128,19.813599636686533,39.4914064612097,29.3646304998309,True,0.25,29.852470790715135,0.03,0.0015,1.2,1.0,0.10255404693462832,0.12306485632155398,0.023138131593873883,0.1889808028237588,1.3448630474487706,0.22723249299716075,39.4914064612097,29.3646304998309,7.312168471215358,57.718748915833324,42.581206790908496,1686.9773645526686,1233.4381714669514,270.1698107545643,1595.2691348851847,1105.0976195439519,2544.2166163868533,816.030794527204,1841.572045270293,BBG.1B,BPG0,BBG.1B,0.4419465781468547,0.33022666061144224,0.6581901076868283,0.48941050833051497,0.49754117984525226,0.6581901076868283,0.48941050833051497,0.12186947452025597,0.9619791485972221,0.709686779848475,28.116289409211145,20.557302857782524,4.502830179242738,26.58781891475308,18.418293659065863,42.40361027311422,13.600513242120066,30.692867421171552
BG.2.Ka,Tersier,SS Situ Bagendit,True,8.0,837.3929759350264,0.0022913546580209387,10.82389070274014,58.283042387114065,43.54964018153886,86.80081222926331,64.5424918127443,True,0.25,55.82619839566842,0.03,0.0015,1.2,1.0,0.08048365299053604,0.09658038358864325,0.014250760477142247,0.16078823735029416,1.3448630474493701,0.2182376011953206,86.80081222926331,64.5424918127443,15.549676864458153,126.86391130871301,93.59209170688902,1734.2867703207223,1268.616032779865,278.4073191478071,1621.242862490138,1136.8638672422546,2613.361778779733,839.7668350720563,1892.5829301862736,BBG2,BPG0,BBG2,0.9713840397852345,0.725827336358981,1.4466802038210553,1.0757081968790716,0.930436639927807,1.4466802038210553,1.0757081968790716,0.25916128107430253,2.1143985218118835,1.559868195114817,28.90477950534537,21.143600546331083,4.640121985796784,27.02071437483563,18.947731120704244,43.55602964632888,13.996113917867605,31.543048836437894
BG.3.Ka,Tersier,SS Situ Bagendit,True,8.0,382.3173566444208,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BBG3,BPG0,BBG3,,,,,,,,,,,,,,,,,,
BG.3M,Tersier,SS Situ Bagendit,True,8.0,572.5842070056942,0.009595435829871072,45.32687609232251,27.858592307884898,20.81620350074011,41.48974282823217,30.85053374535858,True,0.25,38.172280467046285,0.03,0.0015,1.2,1.0,0.1377042443400595,0.1652450932080714,0.04171740960038699,0.23001034632270315,1.3448630474496812,0.23867275915905936,41.48974282823217,30.85053374535858,7.994420902851532,60.639421673610165,44.735892625311536,1688.9757009196912,1234.9240747124793,270.85206318620044,1603.5889445615157,1106.4394171630254,2547.1372891446304,817.0333983912576,1843.7267311046962,,BPG0,BG.3M,0.46430987179808164,0.34693672501233513,0.6914957138038694,0.514175562422643,0.6362046744507714,0.6914957138038694,0.514175562422643,0.13324034838085888,1.0106570278935028,0.7455982104218589,28.149595015328188,20.582067911874656,4.51420105310334,26.726482409358596,18.440656952717088,42.4522881524105,13.61722330652096,30.728778851744938
RU.2.Ki,Tersier,SS Ranca Ucing,True,8.0,485.787667367498,0.0017618857910800588,8.322833691206755,36.10671898522657,26.979281717988247,53.773660510631686,39.98448809534893,True,0.25,32.38584449116653,0.03,0.0015,1.2,1.0,0.0729314283542608,0.08751771402511295,0.011701785131943886,0.15056555655516268,1.3448630474498118,0.21468288320370965,53.773660510631686,39.98448809534893,9.503949251669688,78.59300762931953,57.98090175280475,1492.667199820948,1091.4109948037672,241.35542993979666,1432.940362878407,977.8657396354323,2254.935209353745,722.0566919897597,1632.2775793106857,BRU.3,BPG3,BRU.3,0.6017786497537762,0.4496546952998041,0.8962276751771948,0.6664081349224822,0.5397640748527756,0.8962276751771948,0.6664081349224822,0.1583991541944948,1.309883460488659,0.9663483625467458,24.877786663682468,18.190183246729454,4.022590498996611,23.882339381306785,16.297762327257207,37.58225348922908,12.034278199829327,27.204626321844763
